"user_id","first_name","last_name","username","email","wallet","DATE(u.DOB)","gender","DATE(u.updated_date)","add_id","type","street_address","city","state","zipcode","bank_id","DATE(b.exp_date)","inven_id","item_id","bought_price","quantity"
"UNRBd5PzlT","Kieth","Rene","KiethRenebuh","KiethRenebuh@outlook.com","1830.650","1993-09-01","F","2021-04-29","mN8bnhcIbe","home","821 st","Buffalo","TX","20713","6jBEyCanLW","2002-08-01","KM255cXmuf","CJdB3nqBsi","697.480","116.000"
"UNRBd5PzlT","Kieth","Rene","KiethRenebuh","KiethRenebuh@outlook.com","1830.650","1993-09-01","F","2021-04-29","tXrxG9XUBt","home","784 st","Brooklyn","CA","50795","6jBEyCanLW","2002-08-01","KM255cXmuf","CJdB3nqBsi","697.480","116.000"
"k6oknsVR6z","Ann","John","AnnJohnsGj","AnnJohnsGj@yahoo.com","7409.180","2008-05-11","M","2021-04-29","jKZNuqp8gg","home","578 st","London","OH","32280","9p8o8QQIEW","2001-09-01","KNIpEKsy1x","ZpRqyYvwjE","133.180","19.000"
"k6oknsVR6z","Ann","John","AnnJohnsGj","AnnJohnsGj@yahoo.com","7409.180","2008-05-11","M","2021-04-29","LnPLlw2aTi","home","944 st","New York","CA","64322","9p8o8QQIEW","2001-09-01","KNIpEKsy1x","ZpRqyYvwjE","133.180","19.000"
"k6oknsVR6z","Ann","John","AnnJohnsGj","AnnJohnsGj@yahoo.com","7409.180","2008-05-11","M","2021-04-29","jKZNuqp8gg","home","578 st","London","OH","32280","XwIQOVlKPp","2002-07-01","KNIpEKsy1x","ZpRqyYvwjE","133.180","19.000"
"k6oknsVR6z","Ann","John","AnnJohnsGj","AnnJohnsGj@yahoo.com","7409.180","2008-05-11","M","2021-04-29","LnPLlw2aTi","home","944 st","New York","CA","64322","XwIQOVlKPp","2002-07-01","KNIpEKsy1x","ZpRqyYvwjE","133.180","19.000"
"1q9fHdEpxr","Sai","Ann","SaiAnnfXy","SaiAnnfXy@icloud.com","395.040","1994-10-12","F","2021-04-29","DWIIozt3aA","home","509 st","New York","CA","15458","rYlJ3Ku3D4","2003-06-01","knQmjuj5iI","tC2QtGqfpj","609.300","54.000"
"1q9fHdEpxr","Sai","Ann","SaiAnnfXy","SaiAnnfXy@icloud.com","395.040","1994-10-12","F","2021-04-29","qyw0ssSTXg","home","967 st","Buffalo","TX","92587","rYlJ3Ku3D4","2003-06-01","knQmjuj5iI","tC2QtGqfpj","609.300","54.000"
"UPBNx1BdG1","Kim","Paul","KimPaulD5b","KimPaulD5b@outlook.com","5662.140","2000-02-08","F","2021-04-29","bnpf1cyCKT","work","977 st","Buffalo","NY","31899","3W6Y7KVCK2","1996-01-01","KZL9pEVj5f","2wBXSwxsCj","253.810","72.000"
"UPBNx1BdG1","Kim","Paul","KimPaulD5b","KimPaulD5b@outlook.com","5662.140","2000-02-08","F","2021-04-29","OMfqA1xJjx","work","845 st","Brooklyn","OH","6996","3W6Y7KVCK2","1996-01-01","KZL9pEVj5f","2wBXSwxsCj","253.810","72.000"
"UPBNx1BdG1","Kim","Paul","KimPaulD5b","KimPaulD5b@outlook.com","5662.140","2000-02-08","F","2021-04-29","bnpf1cyCKT","work","977 st","Buffalo","NY","31899","7q6FN4E9az","1998-08-01","KZL9pEVj5f","2wBXSwxsCj","253.810","72.000"
"UPBNx1BdG1","Kim","Paul","KimPaulD5b","KimPaulD5b@outlook.com","5662.140","2000-02-08","F","2021-04-29","OMfqA1xJjx","work","845 st","Brooklyn","OH","6996","7q6FN4E9az","1998-08-01","KZL9pEVj5f","2wBXSwxsCj","253.810","72.000"
"Bs7DdEXO3o","Rene","Meghan","ReneMeghanW5e","ReneMeghanW5e@icloud.com","619.910","1991-09-24","F","2021-04-29","GCHW4BnZa4","work","404 st","Brooklyn","CA","15915","eLzIOFHxIf","2004-11-01","L2aFvvFK8A","CJdB3nqBsi","695.480","21.000"
"Bs7DdEXO3o","Rene","Meghan","ReneMeghanW5e","ReneMeghanW5e@icloud.com","619.910","1991-09-24","F","2021-04-29","H55LCVFN9m","work","738 st","London","TX","51174","eLzIOFHxIf","2004-11-01","L2aFvvFK8A","CJdB3nqBsi","695.480","21.000"
"Bs7DdEXO3o","Rene","Meghan","ReneMeghanW5e","ReneMeghanW5e@icloud.com","619.910","1991-09-24","F","2021-04-29","GCHW4BnZa4","work","404 st","Brooklyn","CA","15915","hqvPHvMrQb","2003-06-01","L2aFvvFK8A","CJdB3nqBsi","695.480","21.000"
"Bs7DdEXO3o","Rene","Meghan","ReneMeghanW5e","ReneMeghanW5e@icloud.com","619.910","1991-09-24","F","2021-04-29","H55LCVFN9m","work","738 st","London","TX","51174","hqvPHvMrQb","2003-06-01","L2aFvvFK8A","CJdB3nqBsi","695.480","21.000"
"u4A25AFBsy","John","Kim","JohnKimufb","JohnKimufb@gmail.com","7936.550","2001-05-23","F","2021-04-29","1xplxrWVkt","work","468 st","London","OH","83732","DMRZQeExFX","1996-06-01","LhddmitA5n","2wBXSwxsCj","251.810","134.000"
"u4A25AFBsy","John","Kim","JohnKimufb","JohnKimufb@gmail.com","7936.550","2001-05-23","F","2021-04-29","2PUhLT49Ko","home","753 st","Daton","NY","99207","DMRZQeExFX","1996-06-01","LhddmitA5n","2wBXSwxsCj","251.810","134.000"
"rAelRfPw3B","Rene","Kieth","ReneKiethepW","ReneKiethepW@outlook.com","802.900","1995-10-11","F","2021-04-29","AHqpWBk3vx","work","569 st","Buffalo","CA","44344","3fCBduzXAX","1998-09-01","LhGrNLwRIE","tC2QtGqfpj","614.300","116.000"
"rAelRfPw3B","Rene","Kieth","ReneKiethepW","ReneKiethepW@outlook.com","802.900","1995-10-11","F","2021-04-29","yCOklAl97x","work","848 st","New York","TX","90554","3fCBduzXAX","1998-09-01","LhGrNLwRIE","tC2QtGqfpj","614.300","116.000"
"rAelRfPw3B","Rene","Kieth","ReneKiethepW","ReneKiethepW@outlook.com","802.900","1995-10-11","F","2021-04-29","AHqpWBk3vx","work","569 st","Buffalo","CA","44344","jDWi4cENAS","2001-12-01","LhGrNLwRIE","tC2QtGqfpj","614.300","116.000"
"rAelRfPw3B","Rene","Kieth","ReneKiethepW","ReneKiethepW@outlook.com","802.900","1995-10-11","F","2021-04-29","yCOklAl97x","work","848 st","New York","TX","90554","jDWi4cENAS","2001-12-01","LhGrNLwRIE","tC2QtGqfpj","614.300","116.000"
"75I5Y0yDk1","John","Kieth","JohnKiethkdt","JohnKiethkdt@yahoo.com","10710.480","2009-09-27","M","2021-04-29","8IJYwaI2HV","home","260 st","Brooklyn","OH","24760","WBvayblnXG","2004-10-01","lQ4IDzWF1p","CJdB3nqBsi","693.480","2.000"
"75I5Y0yDk1","John","Kieth","JohnKiethkdt","JohnKiethkdt@yahoo.com","10710.480","2009-09-27","M","2021-04-29","8IJYwaI2HV","home","260 st","Brooklyn","OH","24760","wLKJgBrfAh","1996-08-01","lQ4IDzWF1p","CJdB3nqBsi","693.480","2.000"
"FhGd3Q2RCB","Paul","Kim","PaulKimy6N","PaulKimy6N@gmail.com","3719.640","1997-06-24","M","2021-04-29","xeFooHDPbh","work","328 st","New York","OH","51546","ps2xulcOCQ","2010-04-01","lsdQD8mnkz","CJdB3nqBsi","695.480","47.000"
"FhGd3Q2RCB","Paul","Kim","PaulKimy6N","PaulKimy6N@gmail.com","3719.640","1997-06-24","M","2021-04-29","xeFooHDPbh","work","328 st","New York","OH","51546","RfrBiAnbKb","1993-07-01","lsdQD8mnkz","CJdB3nqBsi","695.480","47.000"
"FMMtev6T23","Sai","Ann","SaiAnnF2b","SaiAnnF2b@yahoo.com","9052.580","1990-11-14","M","2021-04-29","Ca84oJPTaO","home","049 st","New York","OH","81048","s5UrhwUtER","2002-09-01","lZa4AIyvsk","ZpRqyYvwjE","139.180","73.000"
"FMMtev6T23","Sai","Ann","SaiAnnF2b","SaiAnnF2b@yahoo.com","9052.580","1990-11-14","M","2021-04-29","NWLrVAML6Z","work","683 st","London","TX","65383","s5UrhwUtER","2002-09-01","lZa4AIyvsk","ZpRqyYvwjE","139.180","73.000"
"FMMtev6T23","Sai","Ann","SaiAnnF2b","SaiAnnF2b@yahoo.com","9052.580","1990-11-14","M","2021-04-29","Ca84oJPTaO","home","049 st","New York","OH","81048","zT7MKpkQ04","1997-03-01","lZa4AIyvsk","ZpRqyYvwjE","139.180","73.000"
"FMMtev6T23","Sai","Ann","SaiAnnF2b","SaiAnnF2b@yahoo.com","9052.580","1990-11-14","M","2021-04-29","NWLrVAML6Z","work","683 st","London","TX","65383","zT7MKpkQ04","1997-03-01","lZa4AIyvsk","ZpRqyYvwjE","139.180","73.000"
"PD3UJl6sBK","John","Kiran","JohnKiranrHM","JohnKiranrHM@yahoo.com","13793.500","2008-12-12","M","2021-04-29","LjwSKxsCkB","home","377 st","London","CA","34342","OZTCKQDFs9","1992-06-01","M8dEed1jUy","CJdB3nqBsi","694.480","58.000"
"PD3UJl6sBK","John","Kiran","JohnKiranrHM","JohnKiranrHM@yahoo.com","13793.500","2008-12-12","M","2021-04-29","LjwSKxsCkB","home","377 st","London","CA","34342","QiE467JLnB","1991-02-01","M8dEed1jUy","CJdB3nqBsi","694.480","58.000"
"QYrjKAWqHE","David","Paul","DavidPaulWFc","DavidPaulWFc@icloud.com","3061.800","2008-05-18","F","2021-04-29","IAwgm37gIJ","home","599 st","Daton","TX","81073","d95wouuZRm","2010-06-01","mCcG0ZByHP","CJdB3nqBsi","700.480","11.000"
"QYrjKAWqHE","David","Paul","DavidPaulWFc","DavidPaulWFc@icloud.com","3061.800","2008-05-18","F","2021-04-29","IAwgm37gIJ","home","599 st","Daton","TX","81073","HeseyAsStC","2004-06-01","mCcG0ZByHP","CJdB3nqBsi","700.480","11.000"
"CjF7IEdYGJ","Jake","Paul","JakePauleNp","JakePauleNp@yahoo.com","2232.300","1996-09-13","F","2021-04-29","ll1DmxwtPZ","home","306 st","New York","TX","63059","T1VSoQTh7u","1998-09-01","mNsT02Lxto","tC2QtGqfpj","614.300","59.000"
"CjF7IEdYGJ","Jake","Paul","JakePauleNp","JakePauleNp@yahoo.com","2232.300","1996-09-13","F","2021-04-29","MVuQYmdg1o","home","147 st","Brooklyn","OH","34165","T1VSoQTh7u","1998-09-01","mNsT02Lxto","tC2QtGqfpj","614.300","59.000"
"CjF7IEdYGJ","Jake","Paul","JakePauleNp","JakePauleNp@yahoo.com","2232.300","1996-09-13","F","2021-04-29","ll1DmxwtPZ","home","306 st","New York","TX","63059","TMTCNJ9zqL","1999-01-01","mNsT02Lxto","tC2QtGqfpj","614.300","59.000"
"CjF7IEdYGJ","Jake","Paul","JakePauleNp","JakePauleNp@yahoo.com","2232.300","1996-09-13","F","2021-04-29","MVuQYmdg1o","home","147 st","Brooklyn","OH","34165","TMTCNJ9zqL","1999-01-01","mNsT02Lxto","tC2QtGqfpj","614.300","59.000"
"WISbX5mcVj","Billy","Paul","BillyPaulPXH","BillyPaulPXH@gmail.com","5119.770","1997-09-14","M","2021-04-29","UNg79ZCfl2","work","830 st","London","NY","58189","5UdxB3fbzr","1994-04-01","MQauI2h52Q","GlkQDcXp4O","3507.270","96.000"
"WISbX5mcVj","Billy","Paul","BillyPaulPXH","BillyPaulPXH@gmail.com","5119.770","1997-09-14","M","2021-04-29","wktcmiqZlM","home","394 st","Buffalo","OH","19612","5UdxB3fbzr","1994-04-01","MQauI2h52Q","GlkQDcXp4O","3507.270","96.000"
"QtAysIzMnd","Billy","Kiran","BillyKiranKn5","BillyKiranKn5@icloud.com","6924.800","1999-12-27","F","2021-04-29","ndwRDVrCoN","home","862 st","New York","NY","3505","CjLM4F8UPM","1994-10-01","mTO57yzZl4","GlkQDcXp4O","3508.270","56.000"
"VuLrogSuzm","Meghan","Doe","MeghanDoeOrs","MeghanDoeOrs@gmail.com","7229.040","2008-05-26","M","2021-04-29","BJaqB79TKf","work","092 st","London","NY","54678","vn1v7F7vlo","2008-07-01","myWJ5Lzqwl","CJdB3nqBsi","692.480","84.000"
"VuLrogSuzm","Meghan","Doe","MeghanDoeOrs","MeghanDoeOrs@gmail.com","7229.040","2008-05-26","M","2021-04-29","kBZ653Ne6n","work","622 st","Dallas","CA","45765","vn1v7F7vlo","2008-07-01","myWJ5Lzqwl","CJdB3nqBsi","692.480","84.000"
"hJXs6DFewp","Malena","Sai","MalenaSailAr","MalenaSailAr@gmail.com","9244.420","1995-07-20","M","2021-04-29","Q0Z5kaTa0x","home","901 st","Daton","CA","41337","HSh36vDokC","1997-05-01","n5fPYQ147v","ZpRqyYvwjE","130.180","33.000"
"hJXs6DFewp","Malena","Sai","MalenaSailAr","MalenaSailAr@gmail.com","9244.420","1995-07-20","M","2021-04-29","ViZ5VR31CV","work","673 st","Dallas","TX","88831","HSh36vDokC","1997-05-01","n5fPYQ147v","ZpRqyYvwjE","130.180","33.000"
"hJXs6DFewp","Malena","Sai","MalenaSailAr","MalenaSailAr@gmail.com","9244.420","1995-07-20","M","2021-04-29","Q0Z5kaTa0x","home","901 st","Daton","CA","41337","nGxkjEm5A1","1997-04-01","n5fPYQ147v","ZpRqyYvwjE","130.180","33.000"
"hJXs6DFewp","Malena","Sai","MalenaSailAr","MalenaSailAr@gmail.com","9244.420","1995-07-20","M","2021-04-29","ViZ5VR31CV","work","673 st","Dallas","TX","88831","nGxkjEm5A1","1997-04-01","n5fPYQ147v","ZpRqyYvwjE","130.180","33.000"
"TFsGgtDBJ3","Sai","Billy","SaiBillyO5F","SaiBillyO5F@icloud.com","20319.800","2010-08-16","F","2021-04-29","doH9V4LHaM","home","086 st","Brooklyn","CA","50116","KFxpbI74P2","1998-10-01","NEmIA08ARn","tC2QtGqfpj","612.300","155.000"
"TFsGgtDBJ3","Sai","Billy","SaiBillyO5F","SaiBillyO5F@icloud.com","20319.800","2010-08-16","F","2021-04-29","doH9V4LHaM","home","086 st","Brooklyn","CA","50116","r6VoVzEMUo","1996-09-01","NEmIA08ARn","tC2QtGqfpj","612.300","155.000"
"kn79I94nWU","David","Paul","DavidPaulvah","DavidPaulvah@outlook.com","5096.580","2002-01-25","M","2021-04-29","DMrltCp2zh","work","387 st","Dallas","OH","99084","jLZKgKB1vC","2006-12-01","NNKndr5ic1","2wBXSwxsCj","254.810","6.000"
"VuLrogSuzm","Meghan","Doe","MeghanDoeOrs","MeghanDoeOrs@gmail.com","7229.040","2008-05-26","M","2021-04-29","BJaqB79TKf","work","092 st","London","NY","54678","vn1v7F7vlo","2008-07-01","NVP9FgPgj1","2wBXSwxsCj","259.810","35.000"
"VuLrogSuzm","Meghan","Doe","MeghanDoeOrs","MeghanDoeOrs@gmail.com","7229.040","2008-05-26","M","2021-04-29","kBZ653Ne6n","work","622 st","Dallas","CA","45765","vn1v7F7vlo","2008-07-01","NVP9FgPgj1","2wBXSwxsCj","259.810","35.000"
"m8UZWSmy1H","Kieth","Malena","KiethMalena3og","KiethMalena3og@gmail.com","6160.770","2000-04-14","M","2021-04-29","PvZVgiuSYV","home","716 st","Daton","TX","20870","m0ZPFnOnuG","2010-06-01","NWG0egyShN","2wBXSwxsCj","251.810","60.000"
"m8UZWSmy1H","Kieth","Malena","KiethMalena3og","KiethMalena3og@gmail.com","6160.770","2000-04-14","M","2021-04-29","pXFZ46mkvu","home","853 st","Brooklyn","CA","43396","m0ZPFnOnuG","2010-06-01","NWG0egyShN","2wBXSwxsCj","251.810","60.000"
"Eo3kcdTase","John","Meghan","JohnMeghanVpm","JohnMeghanVpm@outlook.com","11649.070","2001-04-06","F","2021-04-29","X0L9tjGUj6","work","075 st","New York","NY","40142","2j25sif8sd","2001-11-01","nX0dyBgLYs","2wBXSwxsCj","257.810","25.000"
"Eo3kcdTase","John","Meghan","JohnMeghanVpm","JohnMeghanVpm@outlook.com","11649.070","2001-04-06","F","2021-04-29","X0L9tjGUj6","work","075 st","New York","NY","40142","ReN8ntBY7R","2002-10-01","nX0dyBgLYs","2wBXSwxsCj","257.810","25.000"
"sfqYuhw28u","Paul","Kieth","PaulKiethtpc","PaulKiethtpc@icloud.com","4979.240","1998-11-18","F","2021-04-29","BcbBiymgIT","work","313 st","Daton","NY","44618","Rqw64n6whJ","2010-11-01","o4tpjRqhPh","2wBXSwxsCj","254.810","215.000"
"sfqYuhw28u","Paul","Kieth","PaulKiethtpc","PaulKiethtpc@icloud.com","4979.240","1998-11-18","F","2021-04-29","fIKkQueCWB","home","553 st","Daton","NY","21505","Rqw64n6whJ","2010-11-01","o4tpjRqhPh","2wBXSwxsCj","254.810","215.000"
"Bs7DdEXO3o","Rene","Meghan","ReneMeghanW5e","ReneMeghanW5e@icloud.com","619.910","1991-09-24","F","2021-04-29","GCHW4BnZa4","work","404 st","Brooklyn","CA","15915","eLzIOFHxIf","2004-11-01","o9CJ4HrEb4","GlkQDcXp4O","3508.270","19.000"
"Bs7DdEXO3o","Rene","Meghan","ReneMeghanW5e","ReneMeghanW5e@icloud.com","619.910","1991-09-24","F","2021-04-29","H55LCVFN9m","work","738 st","London","TX","51174","eLzIOFHxIf","2004-11-01","o9CJ4HrEb4","GlkQDcXp4O","3508.270","19.000"
"Bs7DdEXO3o","Rene","Meghan","ReneMeghanW5e","ReneMeghanW5e@icloud.com","619.910","1991-09-24","F","2021-04-29","GCHW4BnZa4","work","404 st","Brooklyn","CA","15915","hqvPHvMrQb","2003-06-01","o9CJ4HrEb4","GlkQDcXp4O","3508.270","19.000"
"Bs7DdEXO3o","Rene","Meghan","ReneMeghanW5e","ReneMeghanW5e@icloud.com","619.910","1991-09-24","F","2021-04-29","H55LCVFN9m","work","738 st","London","TX","51174","hqvPHvMrQb","2003-06-01","o9CJ4HrEb4","GlkQDcXp4O","3508.270","19.000"
"dZwbyZKgB6","Jake","Rene","JakeReneXEY","JakeReneXEY@yahoo.com","6574.780","2002-06-26","F","2021-04-29","cHXlRKzUum","work","004 st","Dallas","NY","38553","Fee6ZcLvsR","2010-07-01","oAkKYKvYAL","tC2QtGqfpj","609.300","20.000"
"dZwbyZKgB6","Jake","Rene","JakeReneXEY","JakeReneXEY@yahoo.com","6574.780","2002-06-26","F","2021-04-29","LaegRve1kk","work","849 st","Buffalo","TX","5627","Fee6ZcLvsR","2010-07-01","oAkKYKvYAL","tC2QtGqfpj","609.300","20.000"
"dZwbyZKgB6","Jake","Rene","JakeReneXEY","JakeReneXEY@yahoo.com","6574.780","2002-06-26","F","2021-04-29","cHXlRKzUum","work","004 st","Dallas","NY","38553","rqnzbKoLUP","1994-12-01","oAkKYKvYAL","tC2QtGqfpj","609.300","20.000"
"dZwbyZKgB6","Jake","Rene","JakeReneXEY","JakeReneXEY@yahoo.com","6574.780","2002-06-26","F","2021-04-29","LaegRve1kk","work","849 st","Buffalo","TX","5627","rqnzbKoLUP","1994-12-01","oAkKYKvYAL","tC2QtGqfpj","609.300","20.000"
"994WiVil03","Sai","Sai","SaiSaiRns","SaiSaiRns@gmail.com","5050.150","2007-10-14","M","2021-04-29","FEj2NJ5CbD","home","325 st","London","OH","66171","C1e0zAvmoR","1997-11-01","oejXoOW1Oi","2wBXSwxsCj","256.810","90.000"
"994WiVil03","Sai","Sai","SaiSaiRns","SaiSaiRns@gmail.com","5050.150","2007-10-14","M","2021-04-29","VWSCs9iVNh","work","832 st","London","CA","35066","C1e0zAvmoR","1997-11-01","oejXoOW1Oi","2wBXSwxsCj","256.810","90.000"
"994WiVil03","Sai","Sai","SaiSaiRns","SaiSaiRns@gmail.com","5050.150","2007-10-14","M","2021-04-29","FEj2NJ5CbD","home","325 st","London","OH","66171","SUbHUSNbZP","2010-11-01","oejXoOW1Oi","2wBXSwxsCj","256.810","90.000"
"994WiVil03","Sai","Sai","SaiSaiRns","SaiSaiRns@gmail.com","5050.150","2007-10-14","M","2021-04-29","VWSCs9iVNh","work","832 st","London","CA","35066","SUbHUSNbZP","2010-11-01","oejXoOW1Oi","2wBXSwxsCj","256.810","90.000"
"1q9fHdEpxr","Sai","Ann","SaiAnnfXy","SaiAnnfXy@icloud.com","395.040","1994-10-12","F","2021-04-29","DWIIozt3aA","home","509 st","New York","CA","15458","rYlJ3Ku3D4","2003-06-01","Oeruy1WJzs","2wBXSwxsCj","256.810","87.000"
"1q9fHdEpxr","Sai","Ann","SaiAnnfXy","SaiAnnfXy@icloud.com","395.040","1994-10-12","F","2021-04-29","qyw0ssSTXg","home","967 st","Buffalo","TX","92587","rYlJ3Ku3D4","2003-06-01","Oeruy1WJzs","2wBXSwxsCj","256.810","87.000"
"d8lzRBPPkd","Kim","Kieth","KimKiethcD3","KimKiethcD3@gmail.com","6359.780","2006-08-14","M","2021-04-29","CmNzMkP9B2","work","517 st","Buffalo","TX","17898","6ZRaT518I2","1994-02-01","OFcIXet2z2","2wBXSwxsCj","250.810","14.000"
"d8lzRBPPkd","Kim","Kieth","KimKiethcD3","KimKiethcD3@gmail.com","6359.780","2006-08-14","M","2021-04-29","hwn3v9D9OS","home","899 st","Buffalo","CA","34288","6ZRaT518I2","1994-02-01","OFcIXet2z2","2wBXSwxsCj","250.810","14.000"
"d8lzRBPPkd","Kim","Kieth","KimKiethcD3","KimKiethcD3@gmail.com","6359.780","2006-08-14","M","2021-04-29","CmNzMkP9B2","work","517 st","Buffalo","TX","17898","SWcrrBIoqX","2005-09-01","OFcIXet2z2","2wBXSwxsCj","250.810","14.000"
"d8lzRBPPkd","Kim","Kieth","KimKiethcD3","KimKiethcD3@gmail.com","6359.780","2006-08-14","M","2021-04-29","hwn3v9D9OS","home","899 st","Buffalo","CA","34288","SWcrrBIoqX","2005-09-01","OFcIXet2z2","2wBXSwxsCj","250.810","14.000"
"nPueP8teXb","Kiran","Sai","KiranSaisN8","KiranSaisN8@gmail.com","9781.620","2000-12-01","M","2021-04-29","2zeaBVZp4L","work","846 st","Brooklyn","OH","32956","cTfBDtXvCP","1992-04-01","OkG17ASnkY","ZpRqyYvwjE","133.180","71.000"
"nPueP8teXb","Kiran","Sai","KiranSaisN8","KiranSaisN8@gmail.com","9781.620","2000-12-01","M","2021-04-29","2zeaBVZp4L","work","846 st","Brooklyn","OH","32956","YwfL2jVn0o","2003-07-01","OkG17ASnkY","ZpRqyYvwjE","133.180","71.000"
"X8JGEcHiEH","John","Kieth","JohnKieth8uc","JohnKieth8uc@gmail.com","1533.100","1996-04-21","F","2021-04-29","nwjli42amy","home","978 st","London","OH","54","atx7Pn78nB","2002-07-01","orl7LSEH3l","ZpRqyYvwjE","139.180","134.000"
"X8JGEcHiEH","John","Kieth","JohnKieth8uc","JohnKieth8uc@gmail.com","1533.100","1996-04-21","F","2021-04-29","u3LNZ7gEqW","work","979 st","Brooklyn","CA","15141","atx7Pn78nB","2002-07-01","orl7LSEH3l","ZpRqyYvwjE","139.180","134.000"
"X8JGEcHiEH","John","Kieth","JohnKieth8uc","JohnKieth8uc@gmail.com","1533.100","1996-04-21","F","2021-04-29","nwjli42amy","home","978 st","London","OH","54","lYgLh8bkCI","1990-03-01","orl7LSEH3l","ZpRqyYvwjE","139.180","134.000"
"X8JGEcHiEH","John","Kieth","JohnKieth8uc","JohnKieth8uc@gmail.com","1533.100","1996-04-21","F","2021-04-29","u3LNZ7gEqW","work","979 st","Brooklyn","CA","15141","lYgLh8bkCI","1990-03-01","orl7LSEH3l","ZpRqyYvwjE","139.180","134.000"
"5YlFm7p7n2","John","Kim","JohnKimBqq","JohnKimBqq@gmail.com","331.420","2006-06-25","F","2021-04-29","33zhkD4hgL","work","175 st","New York","OH","4780","w6aikTu5SX","1997-08-01","OrMSDjMyUf","CJdB3nqBsi","697.480","81.000"
"5YlFm7p7n2","John","Kim","JohnKimBqq","JohnKimBqq@gmail.com","331.420","2006-06-25","F","2021-04-29","XvB6DZMRwX","home","205 st","London","NY","75270","w6aikTu5SX","1997-08-01","OrMSDjMyUf","CJdB3nqBsi","697.480","81.000"
"FMMtev6T23","Sai","Ann","SaiAnnF2b","SaiAnnF2b@yahoo.com","9052.580","1990-11-14","M","2021-04-29","Ca84oJPTaO","home","049 st","New York","OH","81048","s5UrhwUtER","2002-09-01","otEGVvZs8C","2wBXSwxsCj","251.810","178.000"
"FMMtev6T23","Sai","Ann","SaiAnnF2b","SaiAnnF2b@yahoo.com","9052.580","1990-11-14","M","2021-04-29","NWLrVAML6Z","work","683 st","London","TX","65383","s5UrhwUtER","2002-09-01","otEGVvZs8C","2wBXSwxsCj","251.810","178.000"
"FMMtev6T23","Sai","Ann","SaiAnnF2b","SaiAnnF2b@yahoo.com","9052.580","1990-11-14","M","2021-04-29","Ca84oJPTaO","home","049 st","New York","OH","81048","zT7MKpkQ04","1997-03-01","otEGVvZs8C","2wBXSwxsCj","251.810","178.000"
"FMMtev6T23","Sai","Ann","SaiAnnF2b","SaiAnnF2b@yahoo.com","9052.580","1990-11-14","M","2021-04-29","NWLrVAML6Z","work","683 st","London","TX","65383","zT7MKpkQ04","1997-03-01","otEGVvZs8C","2wBXSwxsCj","251.810","178.000"
"FhGd3Q2RCB","Paul","Kim","PaulKimy6N","PaulKimy6N@gmail.com","3719.640","1997-06-24","M","2021-04-29","xeFooHDPbh","work","328 st","New York","OH","51546","ps2xulcOCQ","2010-04-01","ouibVWC7m8","tC2QtGqfpj","611.300","79.000"
"FhGd3Q2RCB","Paul","Kim","PaulKimy6N","PaulKimy6N@gmail.com","3719.640","1997-06-24","M","2021-04-29","xeFooHDPbh","work","328 st","New York","OH","51546","RfrBiAnbKb","1993-07-01","ouibVWC7m8","tC2QtGqfpj","611.300","79.000"
"71YS3VEnLr","Billy","John","BillyJohnrvH","BillyJohnrvH@icloud.com","88.330","1993-03-19","M","2021-04-29","3LoDkYJj0f","work","283 st","Dallas","OH","61197","3T3ypZIbwH","2007-08-01","OuqFEz5Zm7","2wBXSwxsCj","256.810","45.000"
"71YS3VEnLr","Billy","John","BillyJohnrvH","BillyJohnrvH@icloud.com","88.330","1993-03-19","M","2021-04-29","kMrtsGQcJv","home","058 st","Daton","OH","33178","3T3ypZIbwH","2007-08-01","OuqFEz5Zm7","2wBXSwxsCj","256.810","45.000"
"71YS3VEnLr","Billy","John","BillyJohnrvH","BillyJohnrvH@icloud.com","88.330","1993-03-19","M","2021-04-29","3LoDkYJj0f","work","283 st","Dallas","OH","61197","i6RT7wLpCo","2004-09-01","OuqFEz5Zm7","2wBXSwxsCj","256.810","45.000"
"71YS3VEnLr","Billy","John","BillyJohnrvH","BillyJohnrvH@icloud.com","88.330","1993-03-19","M","2021-04-29","kMrtsGQcJv","home","058 st","Daton","OH","33178","i6RT7wLpCo","2004-09-01","OuqFEz5Zm7","2wBXSwxsCj","256.810","45.000"
"opPLGkrhe7","Kieth","Paul","KiethPauldEg","KiethPauldEg@outlook.com","5659.980","1995-08-11","F","2021-04-29","fmJdLlp6Zr","home","502 st","Daton","TX","81801","M8WNJCBP3S","1995-01-01","PCAcQbS2OP","tC2QtGqfpj","614.300","170.000"
"opPLGkrhe7","Kieth","Paul","KiethPauldEg","KiethPauldEg@outlook.com","5659.980","1995-08-11","F","2021-04-29","xcUkQ4UuDI","home","273 st","Buffalo","OH","14942","M8WNJCBP3S","1995-01-01","PCAcQbS2OP","tC2QtGqfpj","614.300","170.000"
"opPLGkrhe7","Kieth","Paul","KiethPauldEg","KiethPauldEg@outlook.com","5659.980","1995-08-11","F","2021-04-29","fmJdLlp6Zr","home","502 st","Daton","TX","81801","OUkadVltGe","1995-06-01","PCAcQbS2OP","tC2QtGqfpj","614.300","170.000"
"opPLGkrhe7","Kieth","Paul","KiethPauldEg","KiethPauldEg@outlook.com","5659.980","1995-08-11","F","2021-04-29","xcUkQ4UuDI","home","273 st","Buffalo","OH","14942","OUkadVltGe","1995-06-01","PCAcQbS2OP","tC2QtGqfpj","614.300","170.000"
